name                 |obsid      |ra         |dec       |start_time         |processing_date    |xrt_exposure|uvot_exposure|bat_exposure|archive_date|_offset
SwiftJ164449.3+573451|00032200135|16 44 53.90|57 34 44.5|2012-04-22T01:15:44|2017-04-23T00:00:00|   631.83200|    630.34400|   638.00000|  2012-05-03| 0.6414
SwiftJ164449.3+573451|00032200103|16 44 56.42|57 34 44.8|2012-03-20T21:28:00|2017-04-16T00:00:00|  3261.98800|   3259.85200|  3273.00000|  2012-03-31| 0.9739
SwiftJ164449.3+573451|00033765029|16 44 26.88|57 34 44.9|2015-10-30T10:17:58|2015-11-09T00:00:00|  1832.80900|   1786.36200|  1857.00000|  2015-11-10| 2.9942
SwiftJ164449.3+573451|00032200139| 16 44 46.0|57 34 45.0|2012-04-26T09:23:00|2017-04-23T00:00:00|   992.92000|    990.70100|   998.00000|  2012-05-07| 0.4424
SwiftJ164449.3+573   |00031955040|16 44 55.39|57 34 45.1|2011-05-06T00:48:00|2016-09-13T00:00:00| 11404.56100|  11267.83100| 11597.00000|  2011-05-17| 0.8367
SwiftJ164449.3+573451|00033765242|16 44 57.82|57 34 45.3|2020-02-14T02:43:35|2020-02-24T00:00:00|  1498.02800|   1496.93500|  1504.00000|  2020-02-25| 1.1601
SwiftJ164449.3+573451|00032526227|16 44 44.58|57 34 45.3|2014-10-04T09:45:59|2018-03-14T00:00:00|   992.88800|    991.84800|   999.00000|  2014-10-15| 0.6283
SwiftJ164449.3+573451|00032526001| 16 44 39.8|57 34 45.7|2012-08-16T23:39:59|2017-05-05T00:00:00|  1058.00600|   1057.23000|  1064.00000|  2012-08-27| 1.3604
SwiftJ164449.3+573451|00032200093|16 44 56.94|57 34 45.9|2012-03-10T06:58:22|2017-04-16T00:00:00|    18.07300|     17.33300|     1.00000|  2012-03-21| 1.0418
SwiftJ164449.3+573451|00032526250|16 45 02.37|57 34 46.1|2015-03-20T12:26:59|2015-03-30T00:00:00|  1714.99500|   1713.63300|  1721.00000|  2015-03-31| 1.7682
SwiftJ164449.3+573451|00033765221|16 44 27.42|57 34 46.5|2019-09-13T04:57:34|2019-09-23T00:00:00|  1752.61400|   1750.42800|  1768.00000|  2019-09-24| 2.9202
SwiftJ164449.3+573451|00032526015|16 44 58.90|57 34 46.9|2012-08-30T08:15:58|2017-05-07T00:00:00|  1226.37700|   1225.38200|  1240.00000|  2012-09-10| 1.3026
SwiftJ164449.3+573451|00032526046|16 44 27.82|57 34 46.9|2012-09-30T21:49:58|2017-05-08T00:00:00|   992.87800|    988.53900|  1003.00000|  2012-10-11| 2.8669
SwiftJ164449.3+573451|00033765071|16 44 29.84|57 34 47.4|2016-08-26T03:01:58|2016-09-05T00:00:00|  1270.41100|   1267.08700|  1289.00000|  2016-09-06| 2.5954
SwiftJ164449.3+573   |00031955028|16 44 56.65|57 34 47.6|2011-04-26T04:52:00|2016-09-13T00:00:00| 13686.94500|  13635.67500| 13809.00000|  2011-05-07| 1.0011
SwiftJ164449.3+573451|00033765179|16 44 42.84|57 34 47.7|2018-11-02T22:10:57|2018-11-12T00:00:00|  1613.20000|   1611.82100|  1627.00000|  2018-11-13| 0.8546
SwiftJ164449.3+573451|00032526013|16 44 59.11|57 34 47.8|2012-08-28T17:47:58|2017-05-07T00:00:00|  1055.56900|   1055.12200|  1063.00000|  2012-09-08| 1.3303
SwiftJ164449.3+573   |00031955159|16 44 37.93|57 34 47.8|2011-09-01T01:58:59|2016-09-29T00:00:00|  3288.01900|   3284.66600|  3337.00000|  2011-09-12| 1.5116
SwiftJ164449.3+573   |00031955045|16 44 55.35|57 34 47.9|2011-05-11T01:10:00|2016-09-13T00:00:00| 10757.93700|  10753.05800| 10966.00000|  2011-05-22| 0.8270
SwiftJ164449.3+573451|00032200142| 16 44 55.7|57 34 48.0|2012-04-29T11:25:00|2017-04-23T00:00:00|  1022.97200|   1021.48300|  1029.00000|  2012-05-10| 0.7890
SwiftJ164449.3+573451|00033765062|16 44 40.36|57 34 48.1|2016-06-24T04:22:58|2016-07-04T00:00:00|  1712.49100|   1710.24600|  1718.00000|  2016-07-05| 1.1862
SwiftJ164449.3+573451|00033765070|16 44 36.47|57 34 49.2|2016-08-19T01:58:58|2016-08-29T00:00:00|  1747.14700|   1745.49600|  1760.00000|  2016-08-30| 1.7061
SwiftJ164449.3+573   |00031955110|16 44 35.16|57 34 49.4|2011-07-14T01:17:00|2016-09-26T00:00:00|  6804.77600|   6791.48000|  6928.00000|  2011-07-25| 1.8816
SwiftJ164449.3+573451|00032526223|16 44 30.61|57 34 49.6|2014-09-05T21:16:59|2018-03-02T00:00:00|  1720.61800|   1717.63800|  1742.00000|  2014-09-16| 2.4922
SwiftJ164449.3+573451|00032200159|16 44 53.56|57 34 49.8|2012-05-16T21:47:00|2017-04-24T00:00:00|  1053.06200|   1052.12100|  1059.00000|  2012-05-27| 0.5857
SwiftJ164449.3+573451|00033765056|16 44 58.45|57 34 49.8|2016-05-06T22:27:58|2016-05-16T00:00:00|   215.66700|    213.87300|   221.00000|  2016-05-17| 1.2402
SwiftJ164449.3+573451|00032200214|16 44 39.26|57 34 49.9|2012-07-18T15:35:59|2017-05-02T00:00:00|  1020.48400|   1019.54100|  1027.00000|  2012-07-29| 1.3320
SwiftJ164449.3+573   |00031955139|16 44 33.11|57 34 50.5|2011-08-12T03:24:46|2016-09-28T00:00:00|  3685.88600|   3681.01200|  3363.00000|  2011-08-23| 2.1571
SwiftJ164449.3+573451|00033765208|16 44 47.40|57 34 50.7|2019-06-14T01:01:36|2019-06-24T00:00:00|  2022.75800|   2019.25600|  2042.00000|  2019-06-25| 0.2421
SwiftJ164449.3+573451|00033765168|16 44 26.32|57 34 50.8|2018-08-10T18:20:57|2018-08-20T00:00:00|  1459.24900|   1458.96000|  1466.00000|  2018-08-21| 3.0671
SwiftJ164449.3+573451|00032526048|16 44 22.18|57 34 51.1|2012-10-02T15:09:59|2017-06-26T00:00:00|  1065.60000|   1065.53700|  1073.00000|  2012-10-13| 3.6213
SwiftJ164449.3+573   |00031955146| 16 44 50.2|57 34 51.1|2011-08-19T02:38:00|2016-09-28T00:00:00|  2893.64700|   2885.12000|  2937.00000|  2011-08-30| 0.1097
SwiftJ164449.3+573   |00031955129|16 44 37.68|57 34 51.3|2011-08-02T01:27:00|2016-09-27T00:00:00|  5369.35900|   5364.31700|  5491.00000|  2011-08-13| 1.5442
SwiftJ164449.3+573451|00032200221|16 44 37.97|57 34 51.6|2012-07-25T11:33:59|2017-05-04T00:00:00|  1038.22000|   1037.95500|  1045.00000|  2012-08-05| 1.5048
SwiftJ164449.3+573   |00031955184|16 44 34.42|57 34 51.7|2011-09-26T02:40:00|2016-09-30T00:00:00|  3078.97600|   3068.77300|  3120.00000|  2011-10-07| 1.9813
SwiftJ164449.3+573451|00032526143|16 44 45.99|57 34 51.8|2013-02-15T21:21:59|2017-11-04T00:00:00|  1485.71100|   1482.72500|  1497.00000|  2013-02-26| 0.4307
SwiftJ164449.3+573451|00032200087|16 44 41.30|57 34 52.1|2012-03-04T15:39:00|2017-04-16T00:00:00|  3117.90800|   3116.09400|  3132.00000|  2012-03-15| 1.0584
SwiftJ164449.3+573451|00033765151|16 44 55.12|57 34 52.3|2018-04-06T01:10:56|2018-04-24T00:00:00|  1843.74000|   1822.08700|  1857.00000|  2018-04-17| 0.7930
SwiftJ164449.3+573451|00033765122|16 44 38.54|57 34 52.3|2017-08-31T07:56:46|2017-09-10T00:00:00|   105.49000|      0.00000|     3.00000|  2017-09-11| 1.4293
SwiftJ164449.3+573451|00033765057|16 44 45.93|57 34 52.8|2016-05-13T17:02:57|2016-05-23T00:00:00|  1674.87800|   1673.30800|  1681.00000|  2016-05-24| 0.4387
SwiftJ164449.3+573   |00031955086|16 44 46.52|57 34 52.8|2011-06-20T02:37:00|2016-09-16T00:00:00|  7265.84100|   7261.02800|  7388.00000|  2011-07-01| 0.3601
SwiftJ164449.3+573   |00031955041|16 44 54.46|57 34 53.1|2011-05-07T02:28:00|2016-09-13T00:00:00|  9887.73500|   9887.59100| 10101.00000|  2011-05-18| 0.7059
SwiftJ164449.3+573451|00032526052|16 44 41.86|57 34 53.3|2012-10-06T12:18:59|2017-06-26T00:00:00|   963.23000|    962.49000|   970.00000|  2012-10-17| 0.9838
SwiftJ164449.3+573   |00031955097|16 44 46.82|57 34 53.6|2011-07-01T00:12:00|2016-09-26T00:00:00|  9842.53800|   9993.96000| 10104.00000|  2011-07-12| 0.3212
SwiftJ164449.3+573   |00031955118|16 44 37.22|57 34 53.8|2011-07-22T02:08:00|2016-09-27T00:00:00|  4768.75200|   4760.08700|  4885.00000|  2011-08-02| 1.6059
SwiftJ164449.3+573451|00032200207|16 44 38.10|57 34 53.8|2012-07-09T13:44:59|2017-05-02T00:00:00|  1257.95300|   1256.24100|     0.00000|  2012-07-20| 1.4886
SwiftJ164449.3+573451|00032526168|16 44 34.56|57 34 53.9|2013-08-16T00:29:59|2017-11-19T00:00:00|  1008.08800|   1007.76900|  1018.00000|  2013-08-27| 1.9622
SwiftJ164449.3+573451|00032526215|16 44 40.52|57 34 53.9|2014-07-11T07:18:58|2018-02-27T00:00:00|  2353.65200|   2350.61900|  2365.00000|  2014-07-22| 1.1646
SwiftJ164449.3+573   |00031955101|16 44 45.28|57 34 53.9|2011-07-05T00:29:00|2016-09-26T00:00:00| 12847.32800|  12867.80500| 13012.00000|  2011-07-16| 0.5270
SwiftJ164449.3+573451|00032526180| 16 44 42.5|57 34 54.5|2013-11-15T09:45:59|2017-12-03T00:00:00|  1810.26300|   1809.00100|  1824.00000|  2013-11-26| 0.9601
SwiftJ164449.3+573451|00032526170|16 45 00.47|57 34 54.6|2013-08-30T20:07:59|2017-11-20T00:00:00|  1749.20400|   1746.97400|  1763.00000|  2013-09-10| 1.5108
SwiftJ164449.3+573451|00033765167| 16 44 30.0|57 34 55.2|2018-08-03T20:35:57|2018-08-13T00:00:00|  1734.99400|   1735.04800|  1749.00000|  2018-08-14| 2.5746
SwiftJ164449.3+573451|00032200236| 16 44 36.1|57 34 55.7|2012-08-14T02:43:59|2017-05-05T00:00:00|   932.71200|    931.90700|   939.00000|  2012-08-25| 1.7688
SwiftJ164449.3+573451|00032526173|16 44 31.85|57 34 55.7|2013-09-20T03:13:58|2017-11-21T00:00:00|  1735.05500|   1733.71300|  1742.00000|  2013-10-01| 2.3263
SwiftJ164449.3+573451|00032200100|16 44 56.15|57 34 56.2|2012-03-17T20:01:15|2017-04-16T00:00:00|  2161.26900|   2158.21500|  2180.00000|  2012-03-28| 0.9350
SwiftJ164449.3+573451|00032200150|16 44 57.72|57 34 56.3|2012-05-07T08:31:00|2017-04-23T00:00:00|  1173.08600|   1171.75100|  1179.00000|  2012-05-18| 1.1447
SwiftJ164449.3+573451|00033765047|16 44 57.45|57 34 56.7|2016-03-04T05:09:58|2016-03-14T00:00:00|  1750.06700|   1744.38200|  1775.00000|  2016-03-15| 1.1091
SwiftJ164449.3+573   |00031955114|16 44 41.73|57 34 56.8|2011-07-17T23:59:00|2016-09-26T00:00:00|  5025.48200|   4959.70600|  5423.00000|  2011-07-28| 1.0053
SwiftJ164449.3+573451|00032526030|16 44 31.94|57 34 56.9|2012-09-14T01:23:59|2017-05-08T00:00:00|  9034.75800|   8974.13200|  9083.00000|  2012-09-25| 2.3155
SwiftJ164449.3+573   |00031955043|16 44 52.97|57 34 57.2|2011-05-09T01:02:00|2016-09-13T00:00:00| 10373.32700|  10326.95500| 10603.00000|  2011-05-20| 0.5133
SwiftJ164449.3+573451|00032200058|16 44 46.12|57 34 57.2|2012-02-02T06:56:00|2017-04-14T00:00:00|  1388.22200|   1388.01900|  1396.00000|  2012-02-13| 0.4235
SwiftJ164449.3+573451|00032526205|16 44 43.59|57 34 57.2|2014-05-02T04:46:59|2018-02-14T00:00:00|  1923.08700|   1921.48200|  1937.00000|  2014-05-13| 0.7571
SwiftJ164449.3+573   |00031955006|16 44 53.73|57 34 57.3|2011-04-04T00:50:00|2016-09-12T00:00:00| 17367.39700|  17346.42100| 17700.00000|  2011-04-15| 0.6151
SwiftJ164449.3+573   |00031955003|16 44 52.31|57 34 57.5|2011-04-01T00:48:00|2016-09-12T00:00:00| 21238.53100|  21234.90500| 21504.00000|  2011-04-12| 0.4286
SwiftJ164449.3+573   |00031955162|16 44 34.39|57 34 57.9|2011-09-04T01:00:00|2016-09-29T00:00:00|  3646.75700|   3639.65000|  3700.00000|  2011-09-15| 1.9877
SwiftJ164449.3+573451|00032526035|16 44 39.27|57 34 58.1|2012-09-19T00:28:59|2017-05-08T00:00:00|  8186.67300|   8179.61900|  8254.00000|  2012-09-30| 1.3350
SwiftJ164449.3+573451|00033765116|16 44 33.29|57 34 58.2|2017-07-21T09:30:57|2017-07-31T00:00:00|  1856.17800|   1855.60400|  1871.00000|  2017-08-01| 2.1352
SwiftJ164449.3+573451|00032526200|16 44 58.64|57 34 59.5|2014-03-28T12:30:58|2018-02-02T00:00:00|  1692.49400|      0.00000|  1699.00000|  2014-04-08| 1.2718
SwiftJ164449.3+573451|00032526049|16 44 29.49|57 35 00.0|2012-10-03T01:05:58|2017-06-26T00:00:00|  1053.20400|   1048.55800|  1064.00000|  2012-10-14| 2.6459
SwiftJ164449.3+573   |00031955181|16 44 43.55|57 35 00.6|2011-09-23T01:14:00|2016-09-30T00:00:00|  3566.39000|   3575.19600|  3635.00000|  2011-10-04| 0.7718
SwiftJ164449.3+573451|00032526044| 16 44 30.6|57 35 00.7|2012-09-28T03:50:59|2017-05-08T00:00:00|  1005.42400|   1004.16100|  1012.00000|  2012-10-09| 2.5695
SwiftJ164449.3+573451|00033765249|16 44 40.86|57 35 00.8|2020-04-03T04:18:34|2020-04-13T00:00:00|  2459.65400|   2457.56100|  2473.00000|  2020-04-14| 1.1274
SwiftJ164449.3+573451|00033765195|16 45 03.33|57 35 01.1|2019-03-08T16:12:34|2019-03-18T00:00:00|  1694.93500|   1694.63400|  1702.00000|  2019-03-19| 1.8998
SwiftJ164449.3+573451|00033765121|16 44 45.62|57 35 01.2|2017-08-25T09:37:56|2017-09-04T00:00:00|  1783.25300|   1781.91600|  1797.00000|  2017-09-05| 0.5053
SwiftJ164449.3+573451|00032526196|16 44 54.72|57 35 01.5|2014-02-27T23:58:59|2018-02-01T00:00:00|  1589.60600|   1736.81300|  1753.00000|  2014-03-10| 0.7574
SwiftJ164449.3+573451|00032526047|16 44 28.23|57 35 01.9|2012-10-01T21:50:59|2017-06-26T00:00:00|   992.87900|    988.52800|  1004.00000|  2012-10-12| 2.8159
SwiftJ164449.3+573451|00032200187|16 44 45.32|57 35 02.7|2012-06-19T08:05:59|2017-04-26T00:00:00|  1125.24800|   1122.95200|  1139.00000|  2012-06-30| 0.5521
SwiftJ164449.3+573451|00032526249| 16 45 09.1|57 35 02.8|2015-03-13T04:48:59|2015-03-23T00:00:00|  1842.85700|   1841.22900|  1856.00000|  2015-03-24| 2.6613
SwiftJ164449.3+573451|00032526172|16 44 32.66|57 35 02.8|2013-09-13T01:26:59|2017-11-20T00:00:00|  1552.10700|    894.63700|  1564.00000|  2013-09-24| 2.2244
SwiftJ164449.3+573451|00032526247|16 45 04.47|57 35 02.9|2015-02-27T00:45:59|2015-03-09T00:00:00|  1623.19400|   1622.17000|  1630.00000|  2015-03-10| 2.0552
SwiftJ164449.3+573451|00032526169|16 44 36.91|57 35 03.2|2013-08-23T00:35:59|2017-11-19T00:00:00|  1797.71100|   1795.28800|  1818.00000|  2013-09-03| 1.6589
SwiftJ164449.3+573451|00033765140|16 44 57.69|57 35 03.4|2018-01-12T08:36:57|2018-01-22T00:00:00|  1672.12900|   1669.38000|  1690.00000|  2018-01-23| 1.1543
SwiftJ164449.3+573451|00032200052|16 44 52.54|57 35 03.4|2012-01-27T06:34:59|2017-04-14T00:00:00|  3134.21200|   3132.64300|  3146.00000|  2012-02-07| 0.4888
SwiftJ164449.3+573   |00031955183| 16 44 43.5|57 35 03.7|2011-09-25T01:21:00|2016-09-30T00:00:00|  3361.86500|   3325.45400|  3418.00000|  2011-10-06| 0.8485
SwiftJ164449.3+573   |00031955173|16 44 40.65|57 35 03.8|2011-09-15T14:48:39|2016-09-30T00:00:00|    82.01500|      0.00000|     0.00000|  2011-09-26| 1.1644
SwiftJ164449.3+573451|00033765141|16 44 45.99|57 35 03.9|2018-01-18T23:58:57|2018-01-29T00:00:00|   531.52900|    600.56600|   608.00000|  2018-01-29| 0.4771
SwiftJ164449.3+573451|00033765130|16 44 37.13|57 35 04.2|2017-10-20T00:17:57|2017-10-30T00:00:00|  1657.28700|   1650.32600|  1687.00000|  2017-10-31| 1.6317
SwiftJ164449.3+573451|00033765124|16 44 24.97|57 35 04.4|2017-09-09T05:15:57|2017-09-19T00:00:00|  1602.17200|   1600.68900|  1608.00000|  2017-09-20| 3.2538
SwiftJ164449.3+573451|00032526032|16 44 27.16|57 35 04.6|2012-09-16T01:30:58|2017-05-08T00:00:00|  7909.92800|   7905.03100|  7941.00000|  2012-09-27| 2.9622
SwiftJ164449.3+573   |00031955182|16 44 38.11|57 35 05.4|2011-09-24T02:31:00|2016-09-30T00:00:00|  2415.33800|   2409.57900|  2448.00000|  2011-10-05| 1.5042
SwiftJ164449.3+573451|00032526028|16 44 28.15|57 35 05.5|2012-09-12T06:02:59|2017-05-08T00:00:00|  2641.99200|   2616.56700|  2661.00000|  2012-09-23| 2.8304
SwiftJ164449.3+573451|00033765046|16 44 52.65|57 35 05.6|2016-02-26T18:02:58|2016-03-07T00:00:00|  1708.01900|   1708.38100|  1715.00000|  2016-03-08| 0.5178
SwiftJ164449.3+573451|00032526043|16 44 38.86|57 35 05.7|2012-09-27T18:10:59|2017-05-08T00:00:00|   957.78300|    956.62000|   964.00000|  2012-10-08| 1.4057
SwiftJ164449.3+573451|00032526011|16 44 58.36|57 35 05.9|2012-08-26T19:17:59|2017-05-05T00:00:00|   859.99800|    858.75800|   866.00000|  2012-09-06| 1.2503
SwiftJ164449.3+573451|00033765198|16 44 52.51|57 35 06.4|2019-04-05T18:33:35|2019-04-15T00:00:00|  1654.71200|   1651.81600|  1668.00000|  2019-04-16| 0.5084
SwiftJ164449.3+573   |00031955174| 16 44 38.2|57 35 06.5|2011-09-16T03:35:00|2016-09-30T00:00:00|  3107.56900|   3113.81000|  3128.00000|  2011-09-27| 1.5187
SwiftJ164449.3+573451|00032200102|16 44 55.33|57 35 06.5|2012-03-19T21:25:00|2017-04-16T00:00:00|  3225.43800|   3223.15700|  3237.00000|  2012-03-30| 0.8583
SwiftJ164449.3+573451|00032526017|16 44 57.18|57 35 06.8|2012-09-01T05:13:59|2017-05-07T00:00:00|  1138.31900|   1133.48900|  1148.00000|  2012-09-12| 1.0996
SwiftJ164449.3+573451|00033765042|16 44 47.20|57 35 06.9|2016-01-29T16:33:58|2016-02-08T00:00:00|  1583.19000|   1583.09200|  1590.00000|  2016-02-09| 0.3693
SwiftJ164449.3+573451|00033765009|16 44 42.19|57 35 07.4|2015-06-19T01:44:59|2015-06-29T00:00:00|  2008.90500|   2006.51300|  2020.00000|  2015-06-30| 0.9756
SwiftJ164449.3+573451|00032200212|16 44 33.27|57 35 07.4|2012-07-15T18:35:59|2017-05-02T00:00:00|   917.66600|    915.79900|   923.00000|  2012-07-26| 2.1516
SwiftJ164449.3+573451|00032200074|16 44 49.62|57 35 07.5|2012-02-18T03:31:00|2017-04-15T00:00:00|  3036.31900|   3079.95000|  3102.00000|  2012-02-29| 0.2713
SwiftJ164449.3+573451|00032200041|16 44 52.43|57 35 07.6|2012-01-16T20:42:00|2017-04-14T00:00:00|  1351.41300|   1346.63400|  1368.00000|  2012-01-27| 0.5075
SwiftJ164449.3+573451|00032200113|16 44 43.40|57 35 07.9|2012-03-31T01:08:00|2017-04-16T00:00:00|  4313.16600|   4285.03200|  4332.00000|  2012-04-11| 0.8237
SwiftJ164449.3+573451|00032526179|16 44 38.97|57 35 07.9|2013-11-08T07:50:59|2017-12-03T00:00:00|  1825.30600|   1822.20800|  1837.00000|  2013-11-19| 1.3984
SwiftJ164449.3+573451|00032526068|16 44 41.61|57 35 08.6|2012-10-20T23:58:59|2017-06-27T00:00:00|   747.16100|    956.99600|   964.00000|  2012-10-31| 1.0560
SwiftJ164449.3+573451|00032200079|16 44 51.34|57 35 08.7|2012-02-25T11:58:00|2017-04-15T00:00:00|  2617.61700|   2615.00100|  2629.00000|  2012-03-07| 0.4041
SwiftJ164449.3+573451|00033765171|16 44 20.64|57 35 08.8|2018-08-31T13:32:57|2018-09-10T00:00:00|  1794.59000|   1792.55100|  1615.00000|  2018-09-11| 3.8387
SwiftJ164449.3+573451|00032526031|16 44 30.37|57 35 09.1|2012-09-15T09:28:59|2017-05-08T00:00:00|  8548.21600|   8478.76500|  8591.00000|  2012-09-26| 2.5406
SwiftJ164449.3+573451|00032200206|16 44 42.56|57 35 10.2|2012-07-08T15:03:59|2017-05-02T00:00:00|  1012.94400|   1012.18200|     0.00000|  2012-07-19| 0.9424
SwiftJ164449.3+573451|00032200065|16 44 47.83|57 35 10.4|2012-02-09T15:24:59|2017-04-14T00:00:00|  2988.69500|   2984.65900|  2999.00000|  2012-02-20| 0.3632
SwiftJ164449.3+573   |00031955145|16 44 36.44|57 35 10.6|2011-08-18T00:57:59|2016-09-28T00:00:00|  3041.67500|   3033.75500|  3080.00000|  2011-08-29| 1.7395
SwiftJ164449.3+573451|00032526246|16 44 46.99|57 35 10.7|2015-02-20T21:56:59|2015-03-02T00:00:00|  1710.88500|   1710.07000|  1435.00000|  2015-03-03| 0.4348
SwiftJ164449.3+573451|00032526166|16 44 46.97|57 35 10.8|2013-08-02T05:12:59|2017-11-18T00:00:00|  1872.94600|   1867.55300|  1883.00000|  2013-08-13| 0.4377
SwiftJ164449.3+573   |00031955079|16 44 47.71|57 35 10.9|2011-06-13T00:41:59|2016-09-15T00:00:00|  9791.05000|   7976.21600| 10008.00000|  2011-06-24| 0.3791
SwiftJ164449.3+573451|00032526224|16 44 30.96|57 35 11.3|2014-09-12T13:23:59|2018-03-02T00:00:00|  1712.56000|   1707.92900|  1723.00000|  2014-09-23| 2.4668
SwiftJ164449.3+573   |00031955171|16 44 36.77|57 35 11.4|2011-09-13T03:16:00|2016-09-29T00:00:00|  3120.84600|   3116.66800|  3139.00000|  2011-09-24| 1.6983
SwiftJ164449.3+573451|00032200237|16 44 34.23|57 35 12.0|2012-08-15T04:22:58|2017-05-05T00:00:00|   328.06000|    327.56700|   335.00000|  2012-08-26| 2.0348
SwiftJ164449.3+573451|00033765022|16 44 34.25|57 35 12.1|2015-09-11T11:33:58|2015-09-21T00:00:00|  1332.28900|   1327.42600|  1352.00000|  2015-09-22| 2.0325
SwiftJ164449.3+573451|00032526086|16 44 39.92|57 35 12.3|2012-11-09T23:51:59|2017-06-28T00:00:00|   180.51700|    178.82200|   186.00000|  2012-11-20| 1.2911
SwiftJ164449.3+573451|00032200080|16 44 43.74|57 35 12.4|2012-02-26T16:50:00|2017-04-15T00:00:00|  2978.80500|   2974.47500|  2997.00000|  2012-03-08| 0.8101
SwiftJ164449.3+573451|00033765030|16 44 33.74|57 35 13.4|2015-11-06T09:43:58|2015-11-16T00:00:00|  1682.40000|   1682.14500|  1689.00000|  2015-11-17| 2.1032
SwiftJ164449.3+573451|00032200085|16 44 52.17|57 35 13.6|2012-03-02T09:04:00|2017-04-16T00:00:00|  3206.83300|   3205.69200|  3220.00000|  2012-03-13| 0.5414
SwiftJ164449.3+573451|00032526248|16 45 00.83|57 35 13.8|2015-03-07T08:30:59|2015-03-17T00:00:00|  1850.51000|   1848.95200|  1864.00000|  2015-03-18| 1.6013
SwiftJ164449.3+573451|00032526033| 16 44 30.3|57 35 13.9|2012-09-17T01:33:59|2017-05-08T00:00:00|  9134.75300|   9127.14800|  9172.00000|  2012-09-28| 2.5964
SwiftJ164449.3+573   |00031955192|16 44 26.17|57 35 14.0|2011-10-04T00:06:00|2016-10-12T00:00:00|  3081.53300|   3080.85500|  3095.00000|  2011-10-15| 3.1085
SwiftJ164449.3+573451|00033765173|16 44 19.81|57 35 14.0|2018-09-14T21:36:57|2018-09-24T00:00:00|  1404.07700|   1401.05900|  1416.00000|  2018-09-25| 3.9559
SwiftJ164449.3+573451|00032526023|16 44 57.31|57 35 14.1|2012-09-08T08:48:59|2017-05-07T00:00:00|  2672.50600|   2682.44500|  2713.00000|  2012-09-19| 1.1493
SwiftJ164449.3+573451|00032200075|16 44 45.18|57 35 14.2|2012-02-21T00:31:00|2017-04-15T00:00:00|  2885.28900|   3126.95000|  3141.00000|  2012-03-03| 0.6575
SwiftJ164449.3+573451|00032526005|16 44 32.25|57 35 14.5|2012-08-20T07:53:59|2017-05-05T00:00:00|   922.68200|    921.92200|   929.00000|  2012-08-31| 2.3031
SwiftJ164449.3+573451|00032200083|16 44 51.79|57 35 15.2|2012-02-29T17:04:00|2017-04-16T00:00:00|  2238.36300|   2235.47900|  2264.00000|  2012-03-11| 0.5240
SwiftJ164449.3+573451|00032526041|16 44 27.84|57 35 15.4|2012-09-25T16:27:58|2017-05-08T00:00:00|   982.85900|    980.57300|   988.00000|  2012-10-06| 2.8893
SwiftJ164449.3+573   |00031955223|16 44 37.45|57 35 15.4|2011-11-04T00:55:00|2016-10-13T00:00:00|  3171.19900|   3169.75800|  2670.00000|  2011-11-15| 1.6244
SwiftJ164449.3+573451|00032200072|16 44 53.93|57 35 16.5|2012-02-16T00:06:00|2017-04-14T00:00:00|  2956.27800|   2927.27600|  2990.00000|  2012-02-27| 0.7571
SwiftJ164449.3+573   |00031955104|16 44 44.55|57 35 16.8|2011-07-08T00:43:00|2016-09-26T00:00:00|  8992.63200|   8982.52800|  9128.00000|  2011-07-19| 0.7518
SwiftJ164449.3+573   |00031955185|16 44 28.68|57 35 17.3|2011-09-27T01:33:00|2016-09-30T00:00:00|  3045.10100|   3058.70100|  3120.00000|  2011-10-08| 2.7833
SwiftJ164449.3+573451|00032526026|16 44 34.36|57 35 17.3|2012-09-10T10:37:59|2017-05-07T00:00:00|  2612.59600|   2620.65000|  2641.00000|  2012-09-21| 2.0348
SwiftJ164449.3+573   |00031955018|16 44 53.26|57 35 17.5|2011-04-16T02:15:00|2016-09-12T00:00:00| 10376.92200|  10286.01300| 10470.00000|  2011-04-27| 0.6943
SwiftJ164449.3+573   |00031955186|16 44 37.12|57 35 17.5|2011-09-28T01:11:00|2016-09-30T00:00:00|   956.80600|    915.93100|   971.00000|  2011-10-09| 1.6755
SwiftJ164449.3+573   |00031955193| 16 44 29.9|57 35 17.6|2011-10-05T03:18:00|2016-10-12T00:00:00|  3051.25900|   3050.16100|  3065.00000|  2011-10-16| 2.7294
SwiftJ164449.3+573451|00032526137|16 44 49.26|57 35 17.8|2013-01-20T20:05:00|2017-11-03T00:00:00|   982.85500|    981.53300|   989.00000|  2013-01-31| 0.4365
SwiftJ164449.3+573   |00031955080|16 44 48.77|57 35 18.3|2011-06-14T00:46:59|2016-09-15T00:00:00|  8376.95600|   8261.96900|  8584.00000|  2011-06-25| 0.4488
SwiftJ164449.3+573451|00033765162|16 44 39.55|57 35 18.3|2018-06-29T01:23:57|2018-07-09T00:00:00|  1457.48600|   1455.78300|  1478.00000|  2018-07-10| 1.3674
SwiftJ164449.3+573451|00032200195|16 44 36.34|57 35 18.6|2012-06-27T14:31:00|2017-04-26T00:00:00|  1008.09200|   1007.75800|  1015.00000|  2012-07-08| 1.7807
SwiftJ164449.3+573451|00032526066|16 44 43.39|57 35 18.6|2012-10-19T20:42:59|2017-06-27T00:00:00|  1077.92100|   1076.61500|  1084.00000|  2012-10-30| 0.8993
